UNIX time 	 watts
1335178678 	00157
1335178684 	00157
1335178690 	00155
1335178702 	00154
1335178708 	00155
1335178714 	00156
1335178721 	00157
1335178727 	00157
1335178733 	00155
1335178739 	00154
1335178745 	00153
1335178751 	00154
1335178757 	00155
1335178763 	00186
1335178775 	00187
1335178781 	00187
1335178793 	00186
1335178799 	00187
1335178805 	00186
1335178811 	00186
1335178818 	00185
1335178824 	00185
1335178830 	00185
1335178842 	00186
1335178848 	00185
1335178854 	00185
1335178860 	00185
1335178866 	00186
1335178872 	00185
1335178878 	00185
1335178884 	00184
1335178896 	00184
1335178902 	00184
1335178909 	00184
1335178915 	00184
1335178921 	00184
1335178933 	00184
1335178939 	00184
1335178945 	00185
1335178951 	00185
1335178957 	00185
1335178963 	00185
1335178969 	00186
1335178981 	00185
1335178987 	00184
1335178993 	00184
1335178999 	00183
1335179006 	00184
1335179012 	00184
1335179018 	00184
1335179024 	00184
1335179030 	00185
1335179036 	00185
1335179042 	00185
1335179048 	00184
1335179054 	00184
1335179060 	00185
1335179072 	00129
1335179078 	00129
1335179084 	00129
1335179090 	00131
1335179097 	00129
1335179103 	00128
1335179109 	00129
1335179121 	00128
1335179127 	00128
1335179133 	00128
1335179139 	00128
1335179145 	00129
1335179151 	00128
1335179157 	00128
1335179163 	00128
1335179169 	00129
1335179175 	00128
1335179181 	00129
1335179187 	00128
1335179194 	00129
1335179200 	00128
1335179212 	00128
1335179220 	00129
1335179224 	00129
1335179230 	00129
1335179236 	00128
1335179242 	00127
1335179248 	00128
1335179260 	00130
1335179266 	00129
1335179272 	00129
1335179278 	00128
1335179285 	00128
1335179291 	00130
1335179297 	00128
1335179303 	00128
1335179309 	00129
1335179321 	00128
1335179327 	00128
1335179333 	00128
1335179339 	00127
1335179345 	00128
1335179351 	00127
1335179363 	00128
1335179369 	00127
1335179375 	00128
1335179382 	00127
1335179388 	00127
1335179400 	00129
1335179406 	00128
1335179412 	00129
1335179418 	00128
1335179424 	00128
1335179430 	00130
1335179436 	00128
1335179442 	00129
1335179448 	00128
1335179454 	00128
1335179460 	00130
1335179466 	00128
1335179473 	00128
1335179479 	00128
1335179485 	00128
1335179491 	00129
1335179497 	00129
1335179503 	00129
1335179509 	00129
1335179515 	00129
1335179521 	00129
1335179527 	00128
1335179539 	00128
1335179545 	00128
1335179551 	00127
1335179557 	00129
1335179563 	00128
1335179570 	00129
1335179576 	00128
1335179582 	00129
1335179588 	00129
1335179594 	00129
1335179600 	00129
1335179606 	00129
1335179612 	00129
1335179618 	00129
1335179624 	00129
1335179630 	00131
1335179636 	00129
1335179642 	00129
1335179648 	00128
1335179654 	00128
1335179661 	00130
1335179667 	00129
1335179679 	00129
1335179685 	00128
1335179691 	00130
1335179697 	00129
1335179703 	00128
1335179709 	00129
1335179715 	00129
1335179727 	00129
1335179733 	00129
1335179739 	00128
1335179745 	00129
1335179751 	00128
1335179758 	00129
1335179764 	00129
1335179770 	00129
1335179776 	00129
1335179782 	00129
1335179794 	00128
1335179800 	00131
1335179806 	00131
1335179818 	00131
1335179824 	00130
1335179830 	00131
1335179836 	00129
1335179842 	00130
1335179849 	00130
1335179855 	00130
1335179867 	00130
1335179873 	00131
1335179879 	00130
1335179885 	00130
1335179891 	00131
1335179897 	00131
1335179903 	00130
1335179909 	00131
1335179915 	00130
1335179921 	00130
1335179927 	00129
1335179933 	00129
1335179939 	00129
1335179946 	00128
1335179958 	00129
1335179964 	00129
1335179970 	00128
1335179976 	00128
1335179982 	00129
1335179988 	00130
1335179994 	00129
1335180000 	00129
1335180006 	00129
1335180012 	00130
1335180018 	00129
1335180024 	00129
1335180030 	00129
1335180037 	00129
1335180043 	00129
1335180049 	00129
1335180055 	00129
1335180061 	00128
1335180067 	00128
1335180073 	00130
1335180079 	00129
1335180085 	00129
1335180097 	00129
1335180103 	00129
1335180109 	00129
1335180115 	00129
1335180121 	00129
1335180127 	00129
1335180140 	00129
1335180146 	00130
1335180152 	00230
1335180158 	00194
1335180164 	00193
1335180170 	00191
1335180176 	00190
1335180182 	00190
1335180188 	00190
1335180194 	00190
1335180200 	00190
1335180206 	00189
1335180218 	00190
1335180225 	00188
1335180237 	00185
1335180243 	00184
1335180249 	00184
1335180255 	00184
1335180261 	00185
1335180267 	00184
1335180273 	00183
1335180279 	00183
1335180285 	00183
1335180291 	00184
1335180297 	00184
1335180303 	00186
1335180309 	00185
1335180316 	00185
1335180328 	00186
1335180334 	00185
1335180340 	00186
1335180346 	00185
1335180352 	00186
1335180358 	00186
1335180364 	00187
1335180370 	00188
1335180376 	00188
1335180382 	00187
1335180388 	00187
1335180394 	00187
1335180407 	00189
1335180419 	00187
1335180425 	00188
1335180431 	00189
1335180437 	00189
1335180443 	00188
1335180449 	00188
1335180455 	00191
1335180461 	00190
1335180467 	00188
1335180473 	00189
1335180479 	00191
1335180485 	00190
1335180491 	00190
1335180497 	00190
1335180510 	00188
1335180516 	00189
1335180522 	00191
1335180528 	00188
1335180534 	00188
1335180540 	00191
1335180546 	00190
1335180552 	00189
1335180558 	00191
1335180564 	00190
1335180570 	00189
1335180576 	00189
1335180582 	00191
1335180588 	00190
1335180601 	00189
1335180607 	00191
1335180613 	00189
1335180619 	00188
1335180625 	00189
1335180631 	00190
1335180637 	00190
1335180643 	00187
1335180649 	00188
1335180655 	00188
1335180661 	00190
1335180667 	00188
1335180673 	00188
1335180679 	00187
1335180692 	00189
1335180698 	00189
1335180704 	00188
1335180710 	00188
1335180716 	00186
1335180722 	00187
1335180728 	00187
1335180734 	00188
1335180740 	00188
1335180746 	00187
1335180752 	00187
1335180758 	00186
1335180764 	00187
1335180770 	00189
1335180783 	00187
1335180789 	00188
