UNIX time 	 sensor 	 watts
1340285922 	2 	00078
1340285922 	0 	00227
1340285923 	1 	00000
1340285928 	2 	00078
1340285928 	0 	00229
1340285929 	1 	00000
1340285934 	2 	00078
1340285934 	0 	00227
1340285935 	1 	00000
1340285940 	2 	00078
1340285941 	0 	00228
1340285941 	1 	00000
1340285946 	2 	00079
1340285947 	1 	00000
1340285952 	2 	00078
1340285953 	0 	00227
1340285953 	1 	00000
1340285959 	2 	00078
1340285959 	0 	00228
1340285960 	1 	00000
1340285965 	2 	00078
1340285965 	0 	00264
1340285971 	2 	00078
1340285971 	0 	00265
1340285972 	1 	00000
1340285977 	2 	00078
1340285977 	0 	00265
1340285978 	1 	00000
1340285983 	2 	00078
1340285983 	0 	00265
1340285984 	1 	00000
1340285989 	2 	00078
1340285989 	0 	00264
1340285990 	1 	00000
1340285995 	0 	00267
1340285996 	1 	00000
1340286002 	1 	00000
1340286008 	2 	00077
1340286008 	0 	00264
1340286008 	1 	00000
1340286014 	2 	00077
1340286014 	0 	00265
1340286015 	1 	00000
1340286020 	2 	00077
1340286020 	0 	00263
1340286020 	1 	00000
1340286026 	0 	00265
1340286027 	1 	00000
1340286032 	0 	00266
1340286032 	2 	00078
1340286033 	1 	00000
1340286038 	0 	00263
1340286039 	1 	00000
1340286045 	1 	00000
1340286050 	2 	00077
1340286051 	0 	00264
1340286051 	1 	00000
1340286057 	0 	00265
1340286057 	1 	00000
1340286063 	2 	00077
1340286063 	0 	00263
1340286063 	1 	00000
1340286069 	2 	00077
1340286069 	0 	00262
1340286070 	1 	00000
1340286075 	2 	00077
1340286075 	1 	00000
1340286081 	0 	00263
1340286082 	1 	00000
1340286088 	1 	00000
1340286093 	2 	00077
1340286093 	0 	00223
1340286094 	1 	00000
1340286105 	2 	00076
1340286106 	0 	00222
1340286106 	1 	00000
1340286112 	2 	00077
1340286112 	0 	00222
1340286113 	1 	00000
1340286118 	0 	00225
1340286118 	1 	00000
1340286124 	0 	00224
1340286125 	1 	00000
1340286130 	2 	00077
1340286130 	0 	00224
1340286131 	1 	00000
1340286136 	2 	00077
1340286136 	0 	00222
1340286137 	1 	00000
1340286142 	2 	00077
1340286142 	0 	00224
1340286143 	1 	00000
1340286148 	0 	00222
1340286149 	1 	00000
1340286154 	2 	00077
1340286155 	0 	00224
1340286161 	2 	00077
1340286161 	0 	00224
1340286167 	2 	00077
1340286167 	0 	00223
1340286167 	1 	00000
1340286173 	2 	00076
1340286173 	0 	00222
1340286174 	1 	00000
1340286179 	0 	00221
1340286180 	2 	00076
1340286185 	1 	00000
1340286191 	2 	00077
1340286191 	0 	00222
1340286192 	1 	00000
1340286197 	2 	00077
1340286198 	0 	00221
1340286198 	1 	00000
1340286203 	2 	00077
1340286210 	2 	00076
1340286210 	1 	00000
1340286210 	0 	00225
1340286216 	2 	00077
1340286216 	1 	00000
1340286216 	0 	00221
1340286222 	2 	00076
1340286222 	1 	00000
1340286222 	0 	00222
1340286228 	2 	00077
1340286228 	1 	00000
1340286234 	2 	00076
1340286234 	1 	00000
1340286235 	0 	00223
1340286240 	2 	00076
1340286240 	1 	00000
1340286241 	0 	00223
1340286246 	2 	00076
1340286247 	1 	00000
1340286247 	0 	00221
1340286252 	2 	00076
1340286253 	1 	00000
1340286259 	2 	00077
1340286259 	1 	00000
1340286265 	2 	00076
1340286271 	2 	00077
1340286277 	2 	00076
1340286277 	1 	00000
1340286277 	0 	00221
1340286283 	2 	00076
1340286283 	0 	00220
1340286289 	2 	00076
1340286289 	0 	00224
1340286295 	2 	00075
1340286295 	1 	00000
1340286296 	0 	00224
1340286301 	2 	00076
1340286302 	1 	00000
1340286302 	0 	00220
1340286307 	2 	00076
1340286308 	1 	00000
1340286308 	0 	00224
1340286314 	2 	00075
1340286314 	1 	00000
1340286314 	0 	00225
1340286320 	2 	00076
1340286320 	1 	00000
1340286320 	0 	00223
1340286326 	2 	00076
1340286326 	1 	00000
1340286326 	0 	00221
1340286332 	2 	00075
1340286332 	1 	00000
1340286333 	0 	00221
1340286338 	2 	00076
1340286338 	1 	00000
1340286339 	0 	00222
1340286344 	2 	00076
1340286345 	0 	00221
1340286350 	2 	00001
1340286350 	1 	00000
1340286351 	0 	00162
1340286356 	2 	00001
1340286357 	1 	00000
1340286357 	0 	00162
1340286363 	2 	00000
1340286363 	1 	00000
1340286363 	0 	00163
1340286369 	2 	00000
1340286369 	1 	00000
1340286369 	0 	00162
1340286375 	1 	00000
1340286376 	0 	00160
1340286381 	2 	00000
1340286381 	1 	00000
1340286382 	0 	00162
1340286387 	2 	00000
1340286387 	1 	00000
1340286388 	0 	00163
1340286393 	1 	00000
1340286394 	0 	00161
1340286399 	1 	00000
1340286400 	0 	00162
1340286418 	1 	00000
1340286418 	0 	00160
1340286424 	1 	00000
1340286424 	0 	00162
1340286430 	1 	00000
1340286430 	0 	00161
1340286436 	1 	00000
1340286436 	0 	00162
1340286442 	1 	00000
1340286443 	0 	00160
1340286448 	1 	00000
1340286449 	0 	00161
1340286454 	1 	00000
1340286454 	2 	00000
1340286455 	0 	00161
1340286460 	1 	00000
1340286461 	2 	00000
1340286467 	1 	00000
1340286467 	2 	00001
1340286468 	0 	00160
1340286473 	1 	00000
1340286473 	2 	00000
1340286474 	0 	00161
1340286479 	2 	00000
1340286480 	0 	00161
1340286485 	1 	00000
1340286485 	2 	00001
1340286486 	0 	00162
1340286491 	1 	00000
1340286491 	2 	00001
1340286492 	0 	00162
1340286497 	1 	00000
1340286497 	2 	00001
1340286498 	0 	00163
1340286503 	1 	00000
1340286503 	2 	00000
1340286505 	0 	00162
1340286509 	1 	00000
1340286509 	2 	00001
1340286511 	0 	00161
1340286515 	1 	00000
1340286516 	2 	00001
1340286517 	0 	00164
1340286522 	1 	00000
1340286522 	2 	00001
1340286523 	0 	00168
1340286528 	1 	00000
1340286528 	2 	00000
1340286529 	0 	00162
1340286534 	2 	00000
1340286535 	0 	00162
1340286540 	1 	00000
1340286540 	2 	00001
1340286542 	0 	00162
1340286546 	1 	00000
1340286546 	2 	00001
1340286548 	0 	00161
1340286552 	1 	00000
1340286552 	2 	00001
1340286554 	0 	00164
1340286558 	1 	00000
1340286558 	2 	00000
1340286560 	0 	00161
1340286564 	1 	00000
1340286565 	2 	00000
1340286566 	0 	00162
1340286570 	1 	00000
1340286571 	2 	00000
1340286572 	0 	00162
1340286577 	1 	00000
1340286577 	2 	00000
1340286578 	0 	00162
1340286583 	1 	00000
1340286583 	2 	00000
1340286584 	0 	00161
1340286589 	1 	00000
1340286589 	2 	00000
1340286590 	0 	00163
1340286595 	1 	00000
1340286595 	2 	00000
1340286596 	0 	00164
1340286601 	1 	00000
1340286601 	2 	00000
1340286602 	0 	00162
1340286607 	1 	00000
1340286607 	2 	00000
1340286609 	0 	00162
1340286613 	1 	00000
1340286614 	2 	00001
1340286619 	1 	00000
1340286620 	2 	00001
1340286621 	0 	00165
1340286625 	1 	00000
1340286626 	2 	00000
1340286627 	0 	00165
1340286632 	1 	00000
1340286632 	2 	00000
1340286633 	0 	00163
1340286638 	1 	00000
1340286638 	2 	00000
1340286640 	0 	00162
1340286644 	1 	00000
1340286644 	2 	00001
1340286646 	0 	00163
1340286650 	1 	00000
1340286652 	0 	00163
1340286656 	1 	00000
1340286656 	2 	00000
1340286658 	0 	00161
1340286662 	1 	00000
1340286663 	2 	00000
1340286664 	0 	00163
1340286669 	2 	00000
1340286670 	0 	00165
1340286674 	1 	00000
1340286676 	0 	00160
1340286680 	1 	00000
1340286681 	2 	00000
1340286683 	0 	00162
1340286687 	1 	00000
1340286687 	2 	00001
1340286689 	0 	00163
1340286693 	1 	00000
1340286693 	2 	00000
1340286695 	0 	00161
1340286699 	1 	00000
1340286701 	0 	00163
1340286705 	1 	00000
1340286705 	2 	00001
1340286707 	0 	00162
1340286711 	1 	00000
1340286712 	2 	00001
1340286713 	0 	00163
1340286717 	1 	00000
1340286718 	2 	00000
1340286719 	0 	00161
1340286724 	2 	00000
1340286725 	0 	00163
1340286729 	1 	00000
1340286730 	2 	00001
1340286732 	0 	00163
1340286736 	1 	00000
1340286736 	2 	00001
1340286738 	0 	00160
1340286742 	1 	00000
1340286742 	2 	00000
1340286744 	0 	00161
1340286748 	1 	00000
1340286748 	2 	00001
1340286754 	1 	00000
1340286754 	2 	00001
1340286760 	1 	00000
1340286760 	2 	00001
1340286762 	0 	00161
1340286766 	1 	00000
1340286767 	2 	00000
1340286769 	0 	00159
1340286772 	1 	00000
1340286773 	2 	00000
1340286775 	0 	00162
1340286778 	1 	00000
1340286779 	2 	00001
1340286781 	0 	00162
1340286784 	1 	00000
1340286785 	2 	00000
1340286787 	0 	00160
1340286791 	1 	00000
1340286791 	2 	00001
1340286793 	0 	00161
1340286797 	1 	00000
1340286797 	2 	00000
1340286799 	0 	00162
1340286803 	1 	00000
1340286803 	2 	00001
1340286805 	0 	00161
1340286809 	1 	00000
1340286809 	2 	00001
1340286811 	0 	00161
1340286815 	1 	00000
1340286816 	2 	00001
1340286817 	0 	00161
1340286821 	1 	00000
1340286822 	2 	00000
1340286823 	0 	00162
1340286827 	1 	00000
1340286828 	2 	00000
1340286829 	0 	00163
1340286833 	1 	00000
1340286834 	2 	00000
1340286836 	0 	00161
1340286839 	1 	00000
1340286840 	2 	00000
1340286842 	0 	00164
1340286846 	1 	00000
1340286846 	2 	00000
1340286848 	0 	00160
1340286852 	1 	00000
1340286852 	2 	00001
1340286854 	0 	00162
1340286858 	2 	00000
1340286860 	0 	00160
1340286864 	1 	00000
1340286865 	2 	00001
1340286866 	0 	00161
1340286870 	1 	00000
1340286871 	2 	00001
1340286872 	0 	00161
1340286876 	1 	00000
1340286877 	2 	00000
1340286878 	0 	00161
1340286882 	1 	00000
1340286883 	2 	00001
1340286885 	0 	00163
1340286888 	1 	00000
1340286889 	2 	00000
1340286891 	0 	00164
1340286894 	1 	00000
1340286895 	2 	00001
1340286897 	0 	00163
1340286901 	1 	00000
1340286901 	2 	00000
1340286907 	1 	00000
1340286907 	2 	00001
1340286909 	0 	00162
1340286914 	2 	00001
1340286916 	0 	00159
1340286919 	1 	00000
1340286920 	2 	00001
1340286922 	0 	00161
1340286925 	1 	00000
1340286928 	0 	00163
1340286931 	1 	00000
1340286932 	2 	00001
1340286934 	0 	00164
1340286937 	1 	00000
1340286938 	2 	00000
1340286940 	0 	00163
1340286943 	1 	00000
1340286944 	2 	00001
1340286947 	0 	00163
1340286949 	1 	00000
1340286953 	0 	00132
1340286956 	1 	00000
1340286956 	2 	00001
1340286959 	0 	00134
1340286962 	1 	00000
1340286962 	2 	00000
1340286965 	0 	00133
1340286968 	1 	00000
1340286969 	2 	00001
1340286974 	1 	00000
1340286977 	0 	00134
1340286980 	1 	00000
1340286981 	2 	00000
1340286983 	0 	00134
1340286986 	1 	00000
1340286987 	2 	00000
1340286989 	0 	00133
1340286992 	1 	00000
1340286993 	2 	00000
1340286996 	0 	00133
1340286998 	1 	00000
1340286999 	2 	00000
1340287002 	0 	00134
1340287004 	1 	00000
1340287005 	2 	00000
1340287008 	0 	00135
1340287011 	1 	00000
1340287011 	2 	00000
1340287014 	0 	00138
1340287017 	1 	00000
1340287018 	2 	00001
1340287021 	0 	00135
1340287023 	1 	00000
1340287024 	2 	00000
1340287029 	1 	00000
1340287030 	2 	00001
1340287033 	0 	00136
1340287035 	1 	00000
1340287039 	0 	00116
1340287041 	1 	00000
1340287042 	2 	00001
1340287045 	0 	00143
1340287048 	2 	00001
1340287051 	0 	00145
1340287053 	1 	00000
1340287054 	2 	00001
1340287057 	0 	00145
1340287059 	1 	00000
1340287060 	2 	00001
1340287063 	0 	00145
1340287066 	1 	00000
1340287067 	2 	00001
1340287069 	0 	00143
1340287072 	1 	00000
1340287073 	2 	00000
1340287076 	0 	00143
1340287078 	1 	00000
1340287079 	2 	00000
1340287082 	0 	00143
1340287084 	1 	00000
1340287085 	2 	00001
1340287088 	0 	00144
1340287090 	1 	00000
1340287091 	2 	00000
1340287094 	0 	00143
1340287096 	1 	00000
1340287097 	2 	00001
1340287100 	0 	00145
1340287103 	2 	00000
1340287108 	1 	00000
1340287109 	2 	00000
1340287112 	0 	00145
1340287114 	1 	00000
1340287116 	2 	00001
1340287118 	0 	00145
1340287121 	1 	00000
1340287122 	2 	00000
1340287124 	0 	00145
1340287127 	1 	00000
1340287128 	2 	00001
1340287131 	0 	00147
1340287133 	1 	00000
1340287134 	2 	00001
1340287137 	0 	00145
1340287139 	1 	00000
1340287140 	2 	00000
1340287143 	0 	00143
1340287145 	1 	00000
1340287146 	2 	00001
1340287149 	0 	00144
1340287151 	1 	00000
1340287152 	2 	00000
1340287155 	0 	00144
1340287157 	1 	00000
1340287158 	2 	00001
1340287161 	0 	00145
1340287163 	1 	00000
1340287165 	2 	00001
1340287167 	0 	00145
1340287169 	1 	00000
1340287171 	2 	00001
1340287174 	0 	00117
1340287176 	1 	00000
1340287177 	2 	00000
1340287182 	1 	00000
1340287183 	2 	00000
1340287186 	0 	00117
1340287188 	1 	00000
1340287189 	2 	00001
1340287192 	0 	00117
1340287194 	1 	00000
1340287195 	2 	00000
1340287198 	0 	00117
1340287200 	1 	00000
1340287204 	0 	00117
1340287206 	1 	00000
1340287207 	2 	00001
1340287210 	0 	00118
1340287212 	1 	00000
1340287213 	2 	00001
1340287217 	0 	00117
1340287218 	1 	00000
1340287220 	2 	00000
1340287223 	0 	00117
1340287224 	1 	00000
1340287229 	0 	00117
1340287231 	1 	00000
1340287232 	2 	00000
1340287235 	0 	00117
1340287238 	2 	00001
1340287241 	0 	00117
1340287243 	1 	00000
1340287244 	2 	00000
1340287249 	1 	00000
1340287253 	0 	00117
1340287255 	1 	00000
1340287256 	2 	00001
1340287259 	0 	00117
1340287261 	1 	00000
1340287262 	2 	00001
1340287265 	0 	00117
1340287267 	1 	00000
1340287269 	2 	00001
1340287272 	0 	00117
1340287273 	1 	00000
1340287275 	2 	00000
1340287278 	0 	00117
1340287279 	1 	00000
1340287281 	2 	00000
1340287284 	0 	00117
1340287286 	1 	00000
1340287287 	2 	00000
1340287290 	0 	00117
1340287293 	2 	00000
1340287296 	0 	00117
1340287298 	1 	00000
1340287299 	2 	00001
1340287303 	0 	00117
1340287304 	1 	00000
1340287305 	2 	00000
1340287309 	0 	00117
1340287310 	1 	00000
1340287311 	2 	00000
1340287315 	0 	00117
1340287316 	1 	00000
1340287318 	2 	00000
1340287321 	0 	00116
1340287322 	1 	00000
1340287324 	2 	00000
1340287327 	0 	00117
1340287328 	1 	00000
1340287330 	2 	00001
1340287333 	0 	00117
1340287335 	1 	00000
1340287336 	2 	00000
1340287339 	0 	00117
1340287341 	1 	00000
1340287342 	2 	00000
1340287346 	0 	00117
1340287347 	1 	00000
1340287348 	2 	00000
1340287352 	0 	00116
1340287353 	1 	00000
1340287354 	2 	00000
1340287358 	0 	00117
1340287359 	1 	00000
1340287360 	2 	00000
1340287364 	0 	00117
1340287365 	1 	00000
1340287367 	2 	00001
1340287370 	0 	00117
1340287371 	1 	00000
1340287373 	2 	00000
1340287377 	0 	00117
1340287377 	1 	00000
1340287379 	2 	00000
1340287383 	0 	00117
1340287383 	1 	00000
1340287385 	2 	00000
1340287390 	1 	00000
1340287391 	2 	00000
1340287395 	0 	00117
1340287396 	1 	00000
1340287397 	2 	00001
1340287401 	0 	00117
1340287402 	1 	00000
1340287403 	2 	00000
1340287407 	0 	00117
1340287408 	1 	00000
1340287409 	2 	00000
1340287414 	0 	00117
1340287414 	1 	00000
1340287416 	2 	00001
1340287420 	0 	00117
1340287420 	1 	00000
1340287422 	2 	00001
1340287426 	0 	00117
1340287428 	2 	00000
1340287432 	0 	00117
1340287434 	2 	00001
1340287438 	1 	00000
1340287439 	0 	00117
1340287440 	2 	00000
1340287444 	0 	00117
1340287446 	2 	00000
1340287451 	1 	00000
1340287452 	2 	00000
1340287457 	1 	00000
1340287458 	2 	00001
1340287463 	1 	00000
1340287464 	2 	00001
1340287469 	1 	00000
1340287469 	0 	00117
1340287471 	2 	00000
1340287475 	1 	00000
1340287475 	0 	00117
1340287477 	2 	00001
1340287482 	0 	00117
1340287483 	2 	00000
1340287487 	1 	00000
1340287488 	0 	00118
1340287489 	2 	00000
1340287493 	1 	00000
1340287494 	0 	00117
1340287495 	2 	00000
1340287500 	1 	00000
1340287500 	0 	00117
1340287506 	1 	00000
1340287506 	0 	00117
1340287507 	2 	00000
1340287512 	1 	00000
1340287512 	0 	00117
1340287513 	2 	00000
1340287518 	1 	00000
1340287518 	0 	00117
1340287520 	2 	00000
1340287524 	1 	00000
1340287524 	0 	00117
1340287530 	1 	00000
1340287531 	0 	00117
1340287532 	2 	00000
1340287536 	1 	00000
1340287537 	0 	00117
1340287538 	2 	00000
1340287542 	1 	00000
1340287543 	0 	00118
1340287544 	2 	00000
1340287548 	1 	00000
1340287549 	0 	00116
1340287555 	1 	00000
1340287555 	0 	00117
1340287556 	2 	00000
1340287561 	1 	00000
1340287561 	0 	00117
1340287562 	2 	00000
1340287567 	1 	00000
1340287567 	0 	00117
1340287569 	2 	00001
1340287573 	1 	00000
1340287573 	0 	00117
1340287575 	2 	00000
1340287581 	2 	00001
1340287585 	1 	00000
1340287585 	0 	00117
1340287587 	2 	00001
1340287591 	1 	00000
1340287592 	0 	00116
1340287593 	2 	00001
1340287597 	1 	00000
1340287598 	0 	00117
1340287599 	2 	00000
1340287603 	1 	00000
1340287604 	0 	00117
1340287605 	2 	00001
1340287610 	1 	00000
1340287610 	0 	00117
1340287611 	2 	00000
1340287616 	0 	00117
1340287618 	2 	00001
1340287622 	1 	00000
1340287622 	0 	00117
1340287624 	2 	00001
1340287628 	1 	00000
1340287628 	0 	00117
1340287630 	2 	00000
1340287634 	1 	00000
1340287634 	0 	00117
1340287636 	2 	00000
1340287640 	0 	00117
1340287642 	2 	00000
1340287646 	1 	00000
1340287646 	0 	00117
1340287648 	2 	00000
1340287652 	1 	00000
1340287653 	0 	00117
1340287654 	2 	00001
1340287658 	1 	00000
1340287659 	0 	00117
1340287660 	2 	00000
1340287665 	1 	00000
1340287665 	0 	00117
1340287666 	2 	00001
1340287671 	0 	00117
1340287673 	2 	00001
1340287677 	1 	00000
1340287677 	0 	00117
1340287679 	2 	00000
1340287683 	1 	00000
1340287683 	0 	00117
1340287685 	2 	00000
1340287689 	1 	00000
1340287690 	0 	00117
1340287692 	2 	00000
1340287695 	1 	00000
1340287696 	0 	00117
1340287697 	2 	00000
1340287701 	1 	00000
1340287702 	0 	00117
1340287703 	2 	00001
1340287707 	1 	00000
1340287708 	0 	00117
1340287709 	2 	00000
1340287713 	1 	00000
1340287714 	0 	00117
1340287715 	2 	00001
1340287720 	1 	00000
1340287720 	0 	00117
1340287722 	2 	00000
1340287726 	1 	00000
1340287727 	0 	00117
1340287728 	2 	00000
1340287732 	1 	00000
1340287733 	0 	00117
1340287734 	2 	00000
1340287738 	1 	00000
1340287739 	0 	00118
1340287740 	2 	00001
1340287744 	1 	00000
1340287744 	0 	00117
1340287746 	2 	00001
1340287750 	1 	00000
1340287751 	0 	00117
1340287752 	2 	00001
1340287756 	1 	00000
1340287757 	0 	00117
1340287758 	2 	00000
1340287762 	1 	00000
1340287764 	2 	00001
1340287768 	1 	00000
1340287769 	0 	00117
1340287771 	2 	00000
1340287775 	1 	00000
1340287775 	0 	00117
1340287781 	1 	00000
1340287781 	0 	00117
1340287783 	2 	00001
1340287787 	1 	00000
1340287787 	0 	00117
1340287789 	2 	00000
1340287793 	1 	00000
1340287793 	0 	00117
1340287795 	2 	00000
1340287799 	1 	00000
1340287799 	0 	00117
1340287806 	0 	00116
1340287807 	2 	00001
1340287811 	1 	00000
1340287812 	0 	00117
1340287813 	2 	00001
1340287817 	1 	00000
1340287818 	0 	00117
1340287820 	2 	00001
1340287823 	1 	00000
1340287824 	0 	00144
1340287826 	2 	00001
1340287830 	1 	00000
1340287830 	0 	00144
1340287832 	2 	00001
1340287836 	1 	00000
1340287838 	2 	00000
1340287842 	1 	00000
1340287844 	2 	00000
1340287848 	1 	00000
1340287850 	2 	00000
1340287854 	1 	00000
1340287854 	0 	00146
1340287856 	2 	00000
1340287860 	0 	00144
1340287866 	1 	00000
1340287866 	0 	00144
1340287869 	2 	00001
1340287872 	1 	00000
1340287873 	0 	00144
1340287875 	2 	00001
1340287879 	1 	00000
1340287879 	0 	00144
1340287881 	2 	00000
1340287885 	1 	00000
1340287885 	0 	00145
1340287887 	2 	00000
1340287891 	1 	00000
1340287891 	0 	00145
1340287893 	2 	00000
1340287897 	1 	00000
1340287897 	0 	00145
1340287899 	2 	00000
1340287903 	1 	00000
1340287903 	0 	00145
1340287905 	2 	00000
1340287909 	1 	00000
1340287909 	0 	00145
1340287911 	2 	00001
1340287915 	1 	00000
1340287915 	0 	00143
1340287917 	2 	00000
1340287921 	1 	00000
1340287921 	0 	00144
1340287924 	2 	00001
1340287927 	1 	00000
1340287928 	0 	00144
1340287931 	2 	00001
1340287934 	1 	00000
1340287934 	0 	00144
1340287937 	2 	00001
1340287940 	1 	00000
1340287940 	0 	00143
1340287942 	2 	00001
1340287946 	1 	00000
1340287946 	0 	00144
1340287948 	2 	00000
1340287952 	1 	00000
1340287952 	0 	00144
1340287954 	2 	00001
1340287958 	1 	00000
1340287958 	0 	00145
1340287960 	2 	00001
1340287964 	1 	00000
1340287964 	0 	00144
1340287966 	2 	00001
1340287970 	0 	00143
1340287973 	2 	00000
1340287976 	1 	00000
1340287976 	0 	00144
1340287979 	2 	00000
1340287982 	1 	00000
1340287983 	0 	00143
1340287985 	2 	00001
1340287989 	1 	00000
1340287989 	0 	00117
1340287991 	2 	00000
1340287995 	0 	00117
1340287997 	2 	00000
1340288001 	1 	00000
1340288001 	0 	00117
1340288003 	2 	00001
1340288007 	1 	00000
1340288007 	0 	00116
1340288009 	2 	00000
1340288013 	1 	00000
1340288014 	0 	00117
1340288015 	2 	00001
1340288019 	1 	00000
1340288020 	0 	00117
1340288022 	2 	00001
1340288025 	1 	00000
1340288026 	0 	00117
1340288028 	2 	00001
1340288031 	1 	00000
1340288032 	0 	00119
1340288034 	2 	00001
1340288037 	1 	00000
1340288038 	0 	00118
1340288040 	2 	00001
1340288044 	1 	00000
1340288044 	0 	00117
1340288046 	2 	00000
1340288050 	0 	00117
1340288056 	1 	00000
1340288058 	2 	00000
1340288062 	1 	00000
1340288064 	2 	00001
1340288068 	1 	00000
1340288069 	0 	00128
1340288071 	2 	00017
1340288074 	1 	00000
1340288075 	0 	00117
1340288080 	1 	00000
1340288081 	0 	00117
1340288083 	2 	00000
1340288086 	1 	00000
1340288087 	0 	00117
1340288089 	2 	00016
1340288092 	1 	00000
1340288094 	0 	00117
1340288095 	2 	00002
1340288099 	1 	00000
1340288100 	0 	00117
1340288105 	1 	00000
1340288106 	0 	00116
1340288107 	2 	00000
1340288111 	1 	00000
1340288112 	0 	00117
1340288113 	2 	00000
1340288117 	1 	00000
1340288118 	0 	00117
1340288119 	2 	00000
1340288123 	1 	00000
1340288124 	0 	00117
1340288126 	2 	00000
1340288129 	1 	00000
1340288130 	0 	01826
1340288132 	2 	00017
1340288135 	1 	00000
1340288136 	0 	01788
1340288138 	2 	00001
1340288141 	1 	00000
1340288143 	0 	01793
1340288144 	2 	00001
1340288147 	1 	00000
1340288149 	0 	01785
1340288150 	2 	00000
1340288154 	1 	00000
1340288156 	0 	01750
1340288157 	2 	00001
1340288160 	1 	00000
1340288162 	0 	01770
1340288163 	2 	00000
1340288166 	1 	00000
1340288168 	2 	00000
1340288169 	0 	01759
1340288172 	1 	00000
1340288175 	2 	00000
1340288175 	0 	01781
1340288178 	1 	00000
1340288181 	2 	00000
1340288182 	0 	01764
1340288187 	2 	00001
1340288188 	0 	01756
1340288190 	1 	00000
1340288193 	2 	00000
1340288195 	0 	01778
1340288196 	1 	00000
1340288199 	2 	00000
1340288201 	0 	01791
1340288202 	1 	00000
1340288205 	2 	00000
1340288208 	0 	01748
1340288209 	1 	00000
1340288211 	2 	00000
1340288214 	0 	01737
1340288215 	1 	00000
1340288217 	2 	00001
1340288221 	0 	01757
1340288221 	1 	00000
1340288224 	2 	00000
1340288227 	0 	01748
1340288230 	2 	00000
1340288233 	1 	00000
1340288233 	0 	01786
1340288236 	2 	00000
1340288240 	0 	01752
1340288242 	2 	00000
1340288245 	1 	00000
1340288248 	2 	00000
1340288251 	1 	00000
1340288253 	0 	01743
1340288254 	2 	00000
1340288257 	1 	00000
1340288260 	0 	01765
1340288260 	2 	00001
1340288264 	1 	00000
1340288266 	0 	01752
1340288266 	2 	00001
1340288270 	1 	00000
1340288272 	0 	01896
1340288273 	2 	00092
1340288276 	1 	00000
1340288279 	2 	00089
1340288279 	0 	01898
1340288282 	1 	00000
1340288285 	2 	00088
1340288288 	1 	00000
1340288291 	2 	00086
1340288292 	0 	01875
1340288294 	1 	00000
1340288297 	2 	00087
1340288299 	0 	01893
1340288300 	1 	00000
1340288303 	2 	00086
1340288306 	1 	00000
1340288309 	2 	00086
1340288312 	0 	01910
1340288312 	1 	00000
1340288315 	2 	00087
1340288318 	0 	01803
1340288319 	1 	00000
1340288322 	2 	00086
1340288325 	0 	01882
1340288325 	1 	00000
1340288328 	2 	00085
1340288331 	1 	00000
1340288331 	0 	01874
1340288334 	2 	00083
1340288337 	1 	00000
1340288338 	0 	01602
1340288340 	2 	00083
1340288343 	1 	00000
1340288344 	0 	00180
1340288346 	2 	00081
1340288349 	1 	00000
1340288350 	0 	00173
1340288355 	1 	00000
1340288356 	0 	00173
1340288358 	2 	00078
1340288361 	1 	00000
1340288362 	0 	00174
1340288364 	2 	00077
1340288367 	1 	00000
1340288368 	0 	00172
1340288370 	2 	00077
1340288375 	0 	00172
1340288380 	1 	00000
1340288381 	0 	00171
1340288383 	2 	00093
1340288386 	1 	00000
1340288389 	2 	00079
1340288392 	1 	00000
1340288395 	2 	00080
1340288398 	1 	00000
1340288399 	0 	00209
1340288404 	1 	00000
1340288405 	0 	00209
1340288407 	2 	00080
1340288410 	1 	00000
1340288411 	0 	00211
1340288413 	2 	00081
1340288416 	1 	00000
1340288417 	0 	00210
1340288419 	2 	00081
1340288423 	1 	00000
1340288423 	0 	00211
1340288426 	2 	00082
1340288430 	0 	00211
1340288432 	2 	00081
1340288435 	1 	00000
1340288436 	0 	00212
1340288438 	2 	00082
1340288441 	1 	00000
1340288442 	0 	00210
1340288444 	2 	00081
1340288447 	1 	00000
1340288448 	0 	00208
1340288450 	2 	00081
1340288453 	1 	00000
1340288454 	0 	00213
1340288456 	2 	00082
1340288459 	1 	00000
1340288460 	0 	00211
1340288462 	2 	00082
1340288465 	1 	00000
1340288466 	0 	00213
1340288468 	2 	00083
1340288471 	1 	00000
1340288472 	0 	00210
1340288475 	2 	00082
1340288478 	1 	00000
1340288479 	0 	00212
1340288481 	2 	00082
1340288484 	1 	00000
1340288485 	0 	00210
1340288487 	2 	00083
1340288490 	1 	00000
1340288491 	0 	00210
1340288493 	2 	00083
1340288496 	1 	00000
1340288497 	0 	00209
1340288499 	2 	00083
1340288502 	1 	00000
1340288503 	0 	00212
1340288505 	2 	00083
1340288508 	1 	00000
1340288509 	0 	00212
1340288511 	2 	00083
1340288514 	1 	00000
1340288515 	0 	00211
1340288517 	2 	00084
1340288520 	1 	00000
1340288521 	0 	00215
1340288524 	2 	00084
1340288526 	1 	00000
1340288527 	0 	00210
1340288530 	2 	00084
1340288533 	1 	00000
1340288533 	0 	00212
1340288536 	2 	00085
1340288539 	1 	00000
1340288539 	0 	00212
1340288542 	2 	00085
1340288545 	1 	00000
1340288545 	0 	00216
1340288548 	2 	00084
1340288551 	1 	00000
1340288554 	2 	00084
1340288557 	1 	00000
1340288558 	0 	00212
1340288560 	2 	00085
1340288564 	0 	00213
